st_model,embedding,classifier,doc
mdl_minilml12,ds_rand,cl_dense,"I can't find ny nills, can you check them?"
mdl_minilml12,ds_rand,cl_dense,"I want to se my invoice, what do I have to do?"
mdl_minilml12,ds_rand,cl_dense,"i want a rfeimbursement, how can i obtain one?"
mdl_minilml12,ds_zeros,cl_dense,ask an agent fi I get an full refund in case I cancel my ticket
mdl_minilml12,ds_zeros,cl_dense,where to see my bgill
mdl_minilml12,ds_zeros,cl_dense,I need help tracking ym redfund
mdl_minilml12,ds_zeros,cl_dense,I found issus registering
mdl_minilml12,ds_zeros,cl_dense,i wanna cancwl my online account
mdl_minilml12,ds_zeros,cl_dense,"ask an agent to change to another fucking user account, please"
mdl_minilml12,ds_zeros,cl_dense,"can you ask an agent to show me information about the statsu of my purchase, please?"
mdl_minilml12,ds_zeros,cl_dense,"please, can u ask an aget where i can dselete my account?"
mdl_minilml12,ds_zeros,cl_dense,assk an agent about their payment optiond
mdl_minilml12,ds_zeros,cl_dense,I'm having issues creating a acount
mdl_minilml12,ds_zeros,cl_dense,"i wanna see the potions for delivwry, can u help me?"
mdl_minilml12,ds_zeros,cl_dense,tell me where I can see abill
mdl_minilml12,ds_zeros,cl_dense,where do I deelte my online account?
mdl_minilml12,ds_zeros,cl_dense,"i want a rfeimbursement, how can i obtain one?"
mdl_minilml12,ds_zeros,cl_dense,how to obtain a erimbursement
mdl_minilml12,ds_zeros,cl_dense,"I'm not happy with the service, what can I do to submit a cvomplaint?"
mdl_minilml12,ds_zeros,cl_dense,ask an agent if i can see some biols
mdl_minilml12,ds_zeros,cl_dense,I need help making an ofder
mdl_minilml12,ds_zeros,cl_dense,"I wolud like to see my bill, hat can I do?"
mdl_minilml12,ds_zeros,cl_dense,I'm interested in your reimbursement polivy
mdl_minilml12,ds_zeros,cl_dense,"I want to make a pucrhase, what can I do?"
mdl_minilml6,ds_st,cl_dense,"I want totrack my purchase, what do I have to do ?"
mdl_minilml6,ds_st,cl_dense,I want to notify a pamyent issue
mdl_minilml6,ds_st,cl_dense,"I'm not happy with the service, can I file a consumer omplaint?"
mdl_minilml6,ds_st,cl_dense,"can u find information about the xancrllation fee, please?"
mdl_minilml6,ds_st,cl_dense,ask an agent if i can download some iblls
mdl_minilml6,ds_st,cl_dense,tell me where I can see abill
mdl_minilml6,ds_st,cl_dense,"i can't find my bbills, show them"
mdl_minilml6,ds_st,cl_dense,ask an agent to leave a conment
mdl_minilml6,ds_st,cl_dense,I need help making an ofder
mdl_minilml6,ds_st,cl_dense,ask an agent to track myreimbursement
mdl_minilml6,ds_st,cl_dense,I'm having reigstration issues
mdl_minilml6,ds_st,cl_dense,ask an agent whee to check the delivery otions
mdl_minilml6,ds_st,cl_dense,"i wanna see the potions for delivwry, can u help me?"
mdl_minilml6,ds_st,cl_dense,I'm trying to regiter but I can't
mdl_minilml6,ds_st,cl_dense,i wanna change to another cacount
mdl_minilml6,ds_st,cl_dense,I found iwsues while creating an account
mdl_minilml6,ds_st,cl_dense,how do I request areimbursement?
mdl_minilml6,ds_st,cl_dense,"could you ask an agent about my fucking bill, please?"
mdl_minilml6,ds_st,cl_dense,where canI seemy bill?
mdl_minilml6,ds_st,cl_dense,I foundproblems when triyng to register
mdl_minilml6,ds_st,cl_dense,how can I see y bills?
mdl_minilml6,ds_st,cl_dense,could u contact a eprson?
mdl_minilml6,ds_st,cl_dense,how do I make a consumer complpaint?
mdl_minilml6,ds_st,cl_dense,I' trying to open an account but I can't
mdl_minilml6,ds_st,cl_dense,"i lost my bioll, what can i do to view it?"
mdl_minilml6,ds_st,cl_dense,I want to know how to chasnge my prchase
mdl_minilml6,ds_tfidf,cl_dense,"I want to vew the ancellation fee, what can I do?"
mdl_minilml6,ds_tfidf,cl_dense,"please, can u ask an agent where to view the status of my eefund?"
mdl_minilml6,ds_tfidf,cl_dense,where to informof paynent problems
mdl_minilml6,ds_tfidf,cl_dense,how does the refund process work?
mdl_minilml6,ds_tfidf,cl_dense,"please, ask an agent if i can check my fucking invoice"
mdl_minilml6,ds_tfidf,cl_dense,"i wanna lodge an poinion, what can i do?"
mdl_minilml6,ds_tfidf,cl_dense,"I'm not happy with the service, what can I do to submit a cvomplaint?"
mdl_minilml6,ds_tfidf,cl_dense,I can't find my bklls and I want to check them
mdl_minilml6,ds_tfidf,cl_dense,can u ask an agent to make a purchase?
mdl_minilml6,ds_tfidf,cl_dense,can I checkmy biklls?
mdl_minilml6,ds_tfidf,cl_dense,"I want tp make a purchase, can you help me?"
mdl_minilml6,ds_tfidf,cl_dense,ask an agent if i can download some iblls
mdl_minilml6,ds_tfidf,cl_dense,"please, ask an agent for information about my fucking invoice"
mdl_minilml6,ds_tfidf,cl_dense,"please, can u ask an agent where i could heck my bill?"
mdl_minilml6,ds_tfidf,cl_dense,ask an agent how i can lodge a consumercomplaint
mdl_minilml6,ds_tfidf,cl_dense,"I haven't got a proile, can you help me?"
mdl_minilml6,ds_tfidf,cl_dense,"ask an agent where i can se my bill, please"
mdl_minilml6,ds_tfidf,cl_dense,I'm having issues creating a acount
mdl_minilml6,ds_tfidf,cl_dense,I have an issue ayign for my order
mdl_minilml6,ds_tfidf,cl_dense,"i wanna know the sttus of my fefund, how could i track it?"
mdl_minilml6,ds_tfidf,cl_dense,can you show me the delivery perod for my ticket?
mdl_minilml6,ds_tfidf,cl_dense,how to track my feimbursement
mdl_minilml6,ds_count,cl_dense,i need help seeing an invboice
mdl_minilml6,ds_count,cl_dense,ask an agent to provide information about my invoices
mdl_minilml6,ds_count,cl_dense,I need help checking the deliovery options
mdl_minilml6,ds_count,cl_dense,tell me if  I can ppay with Amex
mdl_minilml6,ds_count,cl_dense,ask an agent if I could see the fuckig cancdllation fee
mdl_minilml6,ds_count,cl_dense,sak an agent how i can update my profile
mdl_minilml6,ds_count,cl_dense,how can i leave a rview for a service?
mdl_minilml6,ds_count,cl_dense,i wanna cancwl my online account
mdl_minilml6,ds_count,cl_dense,sho me my invoices
mdl_minilml6,ds_count,cl_dense,I' trying to open an account but I can't
mdl_minilml6,ds_count,cl_dense,could u contact a eprson?
mdl_minilml6,ds_count,cl_dense,I found issus registering
mdl_minilml6,ds_count,cl_dense,"i want a rfeimbursement, how can i obtain one?"
mdl_minilml6,ds_count,cl_dense,I'm having an issaue opening an account
mdl_minilml6,ds_count,cl_dense,"I want to file a fucking coment for a service, could you help me?"
mdl_minilml6,ds_count,cl_dense,I want to make a chahge inmy order
mdl_minilml6,ds_count,cl_dense,where do I deelte my online account?
mdl_minilml6,ds_count,cl_dense,where can I set up my shkpping address?
mdl_minilml6,ds_count,cl_dense,how do I cancle a purchase?
mdl_minilml6,ds_count,cl_dense,"I changed my mind, I need helpcanceling my profile"
mdl_minilml6,ds_count,cl_dense,terll me if I could request an invice
mdl_minilml6,ds_rand,cl_dense,how do I request areimbursement?
mdl_minilml6,ds_rand,cl_dense,I need help vieing my invoices
mdl_minilml6,ds_rand,cl_dense,where to see my bgill
mdl_minilml6,ds_rand,cl_dense,how to see some invoices
mdl_minilml6,ds_rand,cl_dense,can u ask an agent where i could make a fucking order?
mdl_minilml6,ds_rand,cl_dense,tell me where I can see abill
mdl_minilml6,ds_rand,cl_dense,I want to know how to chasnge my prchase
mdl_minilml6,ds_rand,cl_dense,"I wanna change my ordr, tell me how to do it"
mdl_minilml6,ds_rand,cl_dense,"I want to se my invoice, what do I have to do?"
mdl_minilml6,ds_rand,cl_dense,"can u ask an agent if i could check ym inovices, please?"
mdl_minilml6,ds_rand,cl_dense,i wanna cancwl my online account
mdl_minilml6,ds_rand,cl_dense,can you show me information about the delvery options?
mdl_minilml6,ds_rand,cl_dense,"i wanna see my invoice, can u help me?"
mdl_minilml6,ds_rand,cl_dense,I can't rdmember my apssword
mdl_minilml6,ds_rand,cl_dense,can u ask an agent how tomake changes to my shipping addrrss?
mdl_minilml6,ds_rand,cl_dense,"id like to get a rebund, could u help me?"
mdl_minilml6,ds_rand,cl_dense,i want to know how to nodify my order
mdl_minilml6,ds_rand,cl_dense,"i wanna see some invoicse, can you tell me how to do it?"
mdl_minilml6,ds_rand,cl_dense,"I want totrack my purchase, what do I have to do ?"
mdl_minilml6,ds_rand,cl_dense,where to leave a rreview for a service
mdl_minilml6,ds_rand,cl_dense,"I'm not happy with the service, how do I submitr a copmlaint?"
mdl_minilml6,ds_rand,cl_dense,can you tell me if I can get a biol?
mdl_minilml6,ds_rand,cl_dense,"please, can u ask an aget where i can dselete my account?"
mdl_minilml6,ds_rand,cl_dense,ask an agent to track myreimbursement
mdl_minilml6,ds_rand,cl_dense,I foundproblems when triyng to register
mdl_minilml6,ds_rand,cl_dense,i want to remoe my account
mdl_minilml6,ds_rand,cl_dense,"could u check my ibll, please?"
mdl_minilml6,ds_rand,cl_dense,tell me if  I can ppay with Amex
mdl_minilml6,ds_rand,cl_dense,"I want to ask for informatrion about seeing a ill, please"
mdl_minilml6,ds_zeros,cl_dense,how do I check my bil?
mdl_minilml6,ds_zeros,cl_dense,"I want totrack my purchase, what do I have to do ?"
mdl_minilml6,ds_zeros,cl_dense,"I'm not happy with the service, how do I submitr a copmlaint?"
mdl_minilml6,ds_zeros,cl_dense,I want to notify a pamyent issue
mdl_minilml6,ds_zeros,cl_dense,where do I deelte my online account?
mdl_minilml6,ds_zeros,cl_dense,"I want to check camcellation fees, what should I do?"
mdl_minilml6,ds_zeros,cl_dense,"id like to get a rebund, could u help me?"
mdl_minilml6,ds_zeros,cl_dense,assk an agent about their payment optiond
mdl_minilml6,ds_zeros,cl_dense,when will my tickket arrive ?
mdl_minilml6,ds_zeros,cl_dense,how do Iswitchj to another account?
mdl_minilml6,ds_zeros,cl_dense,"could you ask an agent about my fucking bill, please?"
mdl_minilml6,ds_zeros,cl_dense,"I can't find ny nills, can you check them?"
mdl_minilml6,ds_zeros,cl_dense,"I want tp make a purchase, can you help me?"
mdl_minilml6,ds_zeros,cl_dense,how can i file a consumer complsint for a service?
mdl_minilml6,ds_zeros,cl_dense,i wanna change to another cacount
mdl_minilml6,ds_zeros,cl_dense,can I checkmy biklls?
mdl_minilml6,ds_zeros,cl_dense,"I can't mke apayment, what can I do?"
mdl_minilml6,ds_zeros,cl_dense,was my refund prlcessed?
mdl_minilml6,ds_zeros,cl_dense,I want to know how to chasnge my prchase
mdl_minilml6,ds_zeros,cl_dense,ask an agent fi I get an full refund in case I cancel my ticket
mdl_minilml6,ds_zeros,cl_dense,"i want to check the optrions for delivery, what do i have to do?"
mdl_minilml6,ds_zeros,cl_dense,"I want to vew the ancellation fee, what can I do?"
mdl_minilml6,ds_zeros,cl_dense,I want to know how to see a bilo
mdl_mpnetv2,ds_st,cl_dense,"please, can you ask an agent how to xwitch to another fucking user accoun?"
mdl_mpnetv2,ds_st,cl_dense,I need help checking the deliovery options
mdl_mpnetv2,ds_st,cl_dense,ask an agent to track myreimbursement
mdl_mpnetv2,ds_st,cl_dense,ask an agernt where i could write areview
mdl_mpnetv2,ds_st,cl_dense,ask an agent how to report an issue  poaying
mdl_mpnetv2,ds_st,cl_dense,where canI seemy bill?
mdl_mpnetv2,ds_st,cl_dense,"I wanna change my ordr, tell me how to do it"
mdl_mpnetv2,ds_st,cl_dense,where to see your pyment options
mdl_mpnetv2,ds_st,cl_dense,how do I change my profilr?
mdl_mpnetv2,ds_st,cl_dense,I have an issue ayign for my order
mdl_mpnetv2,ds_st,cl_dense,how do I make a consumer complpaint?
mdl_mpnetv2,ds_st,cl_dense,I want to know where I can chedk my delivery
mdl_mpnetv2,ds_st,cl_dense,"i wnna place a order, can u help me?"
mdl_mpnetv2,ds_st,cl_dense,ocntact a persn
mdl_mpnetv2,ds_st,cl_dense,I need help vieing my invoices
mdl_mpnetv2,ds_st,cl_dense,I need help checking your apyment options
mdl_mpnetv2,ds_st,cl_dense,where to see my bgill
mdl_mpnetv2,ds_tfidf,cl_dense,"I want to lodge a rview, can you help me?"
mdl_mpnetv2,ds_tfidf,cl_dense,"I sant a user accountg, what can I do?"
mdl_mpnetv2,ds_tfidf,cl_dense,can I report issues paiyng?
mdl_mpnetv2,ds_tfidf,cl_dense,ask an agent how I can make an fucking complant
mdl_mpnetv2,ds_tfidf,cl_dense,how long does it take to get a refund?
mdl_mpnetv2,ds_tfidf,cl_dense,"can u find information about the xancrllation fee, please?"
mdl_mpnetv2,ds_tfidf,cl_dense,check your payment options
mdl_mpnetv2,ds_tfidf,cl_dense,ask an agent to leave a conment
mdl_mpnetv2,ds_tfidf,cl_dense,"I'm not happy with the service, what can I do to submit a cvomplaint?"
mdl_mpnetv2,ds_tfidf,cl_dense,"I lst my inviices, what can I do to check them?"
mdl_mpnetv2,ds_tfidf,cl_dense,where do I see the delivery optinos?
mdl_mpnetv2,ds_tfidf,cl_dense,how do I make a consumer complpaint?
mdl_mpnetv2,ds_tfidf,cl_dense,"i wanna submit a ocmplaint for a service, what should i do?"
mdl_mpnetv2,ds_tfidf,cl_dense,"i lost my bioll, what can i do to view it?"
mdl_mpnetv2,ds_tfidf,cl_dense,where can I view the cacnellatio fees?
mdl_mpnetv2,ds_tfidf,cl_dense,can i file a ocmplaint for a service?
mdl_mpnetv2,ds_tfidf,cl_dense,I want to place an order
mdl_mpnetv2,ds_tfidf,cl_dense,"I want to ask for informatrion about seeing a ill, please"
mdl_mpnetv2,ds_tfidf,cl_dense,"I want to make a pucrhase, what can I do?"
mdl_mpnetv2,ds_tfidf,cl_dense,where canI seemy bill?
mdl_mpnetv2,ds_tfidf,cl_dense,"I want to check camcellation fees, what should I do?"
mdl_mpnetv2,ds_count,cl_dense,how to track my feimbursement
mdl_mpnetv2,ds_count,cl_dense,ask an agent to leave a conment
mdl_mpnetv2,ds_count,cl_dense,I need help checking your apyment options
mdl_mpnetv2,ds_count,cl_dense,where to see your pyment options
mdl_mpnetv2,ds_count,cl_dense,"i wanna know the sttus of my fefund, how could i track it?"
mdl_mpnetv2,ds_count,cl_dense,do I get an ufll refund if I cancel my ticket?
mdl_mpnetv2,ds_count,cl_dense,how do I check my bil?
mdl_mpnetv2,ds_count,cl_dense,"I want to submit a consumer complint for a service, what should I do?"
mdl_mpnetv2,ds_count,cl_dense,how do I plcae an order ?
mdl_mpnetv2,ds_count,cl_dense,where canI seemy bill?
mdl_mpnetv2,ds_count,cl_dense,I want to moeify my order before you send it
mdl_mpnetv2,ds_count,cl_dense,I'm interested in your reimbursement polivy
mdl_mpnetv2,ds_count,cl_dense,"i wanna see the potions for delivwry, can u help me?"
mdl_mpnetv2,ds_count,cl_dense,how can i leave a rview for a service?
mdl_mpnetv2,ds_count,cl_dense,I want to notigy problems paying
mdl_mpnetv2,ds_count,cl_dense,"I wanna change my ordr, tell me how to do it"
mdl_mpnetv2,ds_count,cl_dense,"id like to get a rebund, could u help me?"
mdl_mpnetv2,ds_count,cl_dense,can i file a ocmplaint for a service?
mdl_mpnetv2,ds_count,cl_dense,"I'm not happy with the service, how do I submitr a copmlaint?"
mdl_mpnetv2,ds_count,cl_dense,"please, can u ask an agent where i could heck my bill?"
mdl_mpnetv2,ds_count,cl_dense,how to see ky invoice
mdl_mpnetv2,ds_count,cl_dense,ask an agent how I can make an fucking complant
mdl_mpnetv2,ds_count,cl_dense,can you show me information about the delvery options?
mdl_mpnetv2,ds_count,cl_dense,"i want to check the optrions for delivery, what do i have to do?"
mdl_mpnetv2,ds_rand,cl_dense,"i wanna submit a ocmplaint for a service, what should i do?"
mdl_mpnetv2,ds_rand,cl_dense,"can u ask an agent if i could check ym inovices, please?"
mdl_mpnetv2,ds_rand,cl_dense,help me donwload a bil
mdl_mpnetv2,ds_rand,cl_dense,where could I report a fucking paynent problem?
mdl_mpnetv2,ds_rand,cl_dense,"I'm happy with the service, can I file a conment?"
mdl_mpnetv2,ds_rand,cl_dense,check your payment methods
mdl_mpnetv2,ds_rand,cl_dense,"I want to make a pucrhase, what can I do?"
mdl_mpnetv2,ds_rand,cl_dense,check your payment options
mdl_mpnetv2,ds_rand,cl_dense,how do I change my profilr?
mdl_mpnetv2,ds_rand,cl_dense,"i wanna know the sttus of my fefund, how could i track it?"
mdl_mpnetv2,ds_rand,cl_dense,how does the refund process work?
mdl_mpnetv2,ds_rand,cl_dense,where can I set up my shkpping address?
mdl_mpnetv2,ds_rand,cl_dense,can u ask an agent whats their reimbursement oplicy?
mdl_mpnetv2,ds_rand,cl_dense,where canI seemy bill?
mdl_mpnetv2,ds_rand,cl_dense,"could u ask  an agent for informatoin about my invoices, please?"
mdl_mpnetv2,ds_rand,cl_dense,how do Iswitchj to another account?
mdl_mpnetv2,ds_rand,cl_dense,"i made a mistake, can you ask an agent tomodify my order?"
mdl_mpnetv2,ds_rand,cl_dense,"i wanna see the potions for delivwry, can u help me?"
mdl_mpnetv2,ds_rand,cl_dense,I need help vieing my invoices
mdl_mpnetv2,ds_rand,cl_dense,ask an agent to provide information about my invoices
mdl_mpnetv2,ds_rand,cl_dense,do I get an ufll refund if I cancel my ticket?
mdl_mpnetv2,ds_rand,cl_dense,"i lost my inboices, what do i have to do to see tem?"
mdl_mpnetv2,ds_zeros,cl_dense,I'm having reigstration issues
mdl_mpnetv2,ds_zeros,cl_dense,"I can't find ny nills, can you check them?"
mdl_mpnetv2,ds_zeros,cl_dense,I'm trying to regiter but I can't
mdl_mpnetv2,ds_zeros,cl_dense,I need help making an ofder
mdl_mpnetv2,ds_zeros,cl_dense,"i want a rfeimbursement, how can i obtain one?"
mdl_mpnetv2,ds_zeros,cl_dense,help me donwload a bil
mdl_mpnetv2,ds_zeros,cl_dense,"i wnna place a order, can u help me?"
mdl_mpnetv2,ds_zeros,cl_dense,can Iregister?
mdl_mpnetv2,ds_zeros,cl_dense,can you show me the delivery perod for my ticket?
mdl_mpnetv2,ds_zeros,cl_dense,"ask an agent if I could report a fucking problem paiyng, please"
mdl_mpnetv2,ds_zeros,cl_dense,I can't create a profile
mdl_mpnetv2,ds_zeros,cl_dense,can I report issues paiyng?
mdl_mpnetv2,ds_zeros,cl_dense,"i made a miustake, how can i modify my purchasse?"
mdl_mpnetv2,ds_zeros,cl_dense,I need help vieing my invoices
mdl_mpnetv2,ds_zeros,cl_dense,ask an agent fi I get an full refund in case I cancel my ticket
mdl_mpnetv2,ds_zeros,cl_dense,where to see my bgill
mdl_mpnetv2,ds_zeros,cl_dense,I want to know how to chasnge my prchase
mdl_mpnetv2,ds_zeros,cl_dense,how do I change my profilr?
mdl_robertav1,ds_st,cl_dense,how to see ky invoice
mdl_robertav1,ds_st,cl_dense,"I want to lodge a rview, can you help me?"
mdl_robertav1,ds_st,cl_dense,"i wanna lodge an poinion, what can i do?"
mdl_robertav1,ds_st,cl_dense,I'm having reigstration issues
mdl_robertav1,ds_st,cl_dense,"I need an acxcount, what can I do?"
mdl_robertav1,ds_st,cl_dense,"I need a reund, obtain one"
mdl_robertav1,ds_st,cl_dense,"i wanna know the sttus of my fefund, how could i track it?"
mdl_robertav1,ds_st,cl_dense,"i want to see the acncellation penalty, what should i do?"
mdl_robertav1,ds_st,cl_dense,show me your paymebt methods
mdl_robertav1,ds_st,cl_dense,where do i see your payment mehods?
mdl_robertav1,ds_st,cl_dense,can u ask an agent how tomake changes to my shipping addrrss?
mdl_robertav1,ds_st,cl_dense,"ask an agent how to see their fucking refund poliyc, please"
mdl_robertav1,ds_st,cl_dense,I need information about seeing abill
mdl_robertav1,ds_st,cl_dense,where can I view the cacnellatio fees?
mdl_robertav1,ds_tfidf,cl_dense,terll me if I could request an invice
mdl_robertav1,ds_tfidf,cl_dense,i want to know how to nodify my order
mdl_robertav1,ds_tfidf,cl_dense,"I need an acxcount, what can I do?"
mdl_robertav1,ds_tfidf,cl_dense,I found iwsues while creating an account
mdl_robertav1,ds_tfidf,cl_dense,"I need a erfund, whhat do I have to do?"
mdl_robertav1,ds_tfidf,cl_dense,I want to know how to chasnge my prchase
mdl_robertav1,ds_tfidf,cl_dense,"I haven't got a proile, can you help me?"
mdl_robertav1,ds_tfidf,cl_dense,"I nede a account, what should I do?"
mdl_robertav1,ds_tfidf,cl_dense,I need help making an ofder
mdl_robertav1,ds_tfidf,cl_dense,ask an agent hhow long the delivery takes
mdl_robertav1,ds_tfidf,cl_dense,can I checkmy biklls?
mdl_robertav1,ds_tfidf,cl_dense,"can u ask an agent if i could check ym inovices, please?"
mdl_robertav1,ds_tfidf,cl_dense,sho me my invoices
mdl_robertav1,ds_tfidf,cl_dense,can you show me the delivery perod for my ticket?
mdl_robertav1,ds_count,cl_dense,"i am happy with the service, what should i do to lodge a reiew?"
mdl_robertav1,ds_count,cl_dense,where do I check your refund poilcy?
mdl_robertav1,ds_count,cl_dense,ask an agent how to check the status of my reimbrsement
mdl_robertav1,ds_count,cl_dense,how do I cancle a purchase?
mdl_robertav1,ds_count,cl_dense,check your payment methods
mdl_robertav1,ds_count,cl_dense,"id like to get a rebund, could u help me?"
mdl_robertav1,ds_count,cl_dense,can you check my otder ?
mdl_robertav1,ds_count,cl_dense,"i need an onlien account, can u help me?"
mdl_robertav1,ds_count,cl_dense,"I would like to make a fucking order, can you help me?"
mdl_robertav1,ds_count,cl_dense,where to see my bgill
mdl_robertav1,ds_count,cl_dense,where can I view the cacnellatio fees?
mdl_robertav1,ds_count,cl_dense,"i want to check my invopice, what can i do?"
mdl_robertav1,ds_count,cl_dense,how do I make a consumer complpaint?
mdl_robertav1,ds_count,cl_dense,how do Iswitchj to another account?
mdl_robertav1,ds_rand,cl_dense,do I get an ufll refund if I cancel my ticket?
mdl_robertav1,ds_rand,cl_dense,"I can't find my onvoice, how do I see it?"
mdl_robertav1,ds_rand,cl_dense,"I nede a account, what should I do?"
mdl_robertav1,ds_rand,cl_dense,i wanna cancwl my online account
mdl_robertav1,ds_rand,cl_dense,"could u check my ibll, please?"
mdl_robertav1,ds_rand,cl_dense,I found issus registering
mdl_robertav1,ds_rand,cl_dense,I want to make a chahge inmy order
mdl_robertav1,ds_rand,cl_dense,I found iwsues while creating an account
mdl_robertav1,ds_rand,cl_dense,help me make a purchase
mdl_robertav1,ds_rand,cl_dense,"i wanna check your money back pooicy, what should i do,please?"
mdl_robertav1,ds_rand,cl_dense,can I report issues paiyng?
mdl_robertav1,ds_rand,cl_dense,how to view your money bqck policy
mdl_robertav1,ds_rand,cl_dense,can u ask an agent to cancel an order?
mdl_robertav1,ds_rand,cl_dense,how to see ky invoice
mdl_robertav1,ds_rand,cl_dense,can you check my otder ?
mdl_robertav1,ds_rand,cl_dense,where can I set up my shkpping address?
mdl_robertav1,ds_rand,cl_dense,how do I make a complaimt?
mdl_robertav1,ds_rand,cl_dense,can you show me my ibll ?
mdl_robertav1,ds_zeros,cl_dense,show me your paymebt methods
mdl_robertav1,ds_zeros,cl_dense,I found iwsues while creating an account
mdl_robertav1,ds_zeros,cl_dense,check your payment options
mdl_robertav1,ds_zeros,cl_dense,"I need a reund, obtain one"
mdl_robertav1,ds_zeros,cl_dense,how to view your money bqck policy
mdl_robertav1,ds_zeros,cl_dense,can you check my otder ?
mdl_robertav1,ds_zeros,cl_dense,"could you show me information about my fucking bill, please?"
mdl_robertav1,ds_zeros,cl_dense,I waznt to cancel  purchase
mdl_robertav1,ds_zeros,cl_dense,ask an agent to provide information about my invoices
mdl_robertav1,ds_zeros,cl_dense,i wanna cancwl my online account
mdl_robertav1,ds_zeros,cl_dense,I need help tracking ym redfund
mdl_robertav1,ds_zeros,cl_dense,how do I cancle a purchase?
mdl_robertav1,ds_zeros,cl_dense,can u ask an agent for information about obtaining an innvoice?
mdl_robertav1,ds_zeros,cl_dense,"you aren't helping , how can I speak with a hman agent?"
mdl_robertav1,ds_zeros,cl_dense,where canI seemy bill?
mdl_robertav1,ds_zeros,cl_dense,I need help vieing my invoices
mdl_robertav1,ds_zeros,cl_dense,how does the refund process work?
mdl_robertav1,ds_zeros,cl_dense,show me my invouce
mdl_robertav1,ds_zeros,cl_dense,ask an agent to provide information about my invoice
mdl_robertav1,ds_zeros,cl_dense,I had regiwtration problems
mdl_robertav1,ds_zeros,cl_dense,"i wanna lodge an poinion, what can i do?"
mdl_robertav1,ds_zeros,cl_dense,"could u ask an agent if i could view their apyment methods, please?"
mdl_robertav1,ds_zeros,cl_dense,how do Iswitchj to another account?
mdl_robertav1,ds_zeros,cl_dense,how do I make a complaimt?
mdl_robertav1,ds_zeros,cl_dense,ask an agent if i can make a purchase
mdl_robertav3,ds_st,cl_dense,where do i see your payment mehods?
mdl_robertav3,ds_st,cl_dense,"I want to trfack my order, can you tell me how to do it?"
mdl_robertav3,ds_st,cl_dense,where to see my bgill
mdl_robertav3,ds_st,cl_dense,I' trying to open an account but I can't
mdl_robertav3,ds_st,cl_dense,i wanna cancwl my online account
mdl_robertav3,ds_st,cl_dense,I want to ask for information about requesting some bhills
mdl_robertav3,ds_st,cl_dense,I didn't receive my bipl and I want to view kt
mdl_robertav3,ds_st,cl_dense,I need help checking your apyment options
mdl_robertav3,ds_st,cl_dense,show me my invouce
mdl_robertav3,ds_st,cl_dense,"i wanna lodge an poinion, what can i do?"
mdl_robertav3,ds_st,cl_dense,"id like to get a rebund, could u help me?"
mdl_robertav3,ds_st,cl_dense,I need help vieing my invoices
mdl_robertav3,ds_st,cl_dense,help me make a purchase
mdl_robertav3,ds_st,cl_dense,how can I check my deilvery?
mdl_robertav3,ds_st,cl_dense,"I would like to make a fucking order, can you help me?"
mdl_robertav3,ds_st,cl_dense,"could u ask an agent if i could view their apyment methods, please?"
mdl_robertav3,ds_st,cl_dense,I'm trying to regiter but I can't
mdl_robertav3,ds_st,cl_dense,"ask an agent if i could cancel a purchase, please"
mdl_robertav3,ds_st,cl_dense,"please, ask an agent for information about my fucking invoice"
mdl_robertav3,ds_st,cl_dense,how does the refund process work?
mdl_robertav3,ds_st,cl_dense,can u ask an agent if i can place an order?
mdl_robertav3,ds_tfidf,cl_dense,how to see ky invoice
mdl_robertav3,ds_tfidf,cl_dense,can u ask an agent to cancel an order?
mdl_robertav3,ds_tfidf,cl_dense,how do I cancle a purchase?
mdl_robertav3,ds_tfidf,cl_dense,I found iwsues while creating an account
mdl_robertav3,ds_tfidf,cl_dense,how do I make a consumer complpaint?
mdl_robertav3,ds_tfidf,cl_dense,show me your paymebt methods
mdl_robertav3,ds_tfidf,cl_dense,"can u find information about the xancrllation fee, please?"
mdl_robertav3,ds_tfidf,cl_dense,how to change to another rpofile
mdl_robertav3,ds_tfidf,cl_dense,"i want to check my invopice, what can i do?"
mdl_robertav3,ds_tfidf,cl_dense,i want to know how to nodify my order
mdl_robertav3,ds_tfidf,cl_dense,ask an agent to provide information about my invoice
mdl_robertav3,ds_tfidf,cl_dense,"I want to ask for informatrion about seeing a ill, please"
mdl_robertav3,ds_tfidf,cl_dense,"i wanna lodge an poinion, what can i do?"
mdl_robertav3,ds_tfidf,cl_dense,"I would like to make a fucking order, can you help me?"
mdl_robertav3,ds_tfidf,cl_dense,"I want to vew the ancellation fee, what can I do?"
mdl_robertav3,ds_tfidf,cl_dense,information about midifying y purchase
mdl_robertav3,ds_tfidf,cl_dense,"id like to get a rebund, could u help me?"
mdl_robertav3,ds_tfidf,cl_dense,check your payment methods
mdl_robertav3,ds_tfidf,cl_dense,how do I make a complaimt?
mdl_robertav3,ds_tfidf,cl_dense,can u ask an agent how to close my onlien account?
mdl_robertav3,ds_tfidf,cl_dense,how does the refund process work?
mdl_robertav3,ds_count,cl_dense,"can u ask an agent if i could check ym inovices, please?"
mdl_robertav3,ds_count,cl_dense,check your payment methods
mdl_robertav3,ds_count,cl_dense,ask an agent fi I get an full refund in case I cancel my ticket
mdl_robertav3,ds_count,cl_dense,"please, can u ask an agent where to view the status of my eefund?"
mdl_robertav3,ds_count,cl_dense,I want to know how long the delivery takes
mdl_robertav3,ds_count,cl_dense,how do Iswitchj to another account?
